timestamp,seconds,minutes,hours,day,month,year,co2,co,PM1,PM2,light,temp in c,pressure,humidity
1680111300.932593,47,30,13,29,3,2023,830.463134765625,0.11,4.5,3.3,20.275199999999998,20.103621588792883,974.8991600108498,29.153324109044714
1680111304.5794659,50,30,13,29,3,2023,849.5138549804688,0.10,4.5,3.4,20.275199999999998,20.123884542944143,974.9584947593378,29.119821429602798
1680111308.2315533,54,30,13,29,3,2023,855.79052734375,0.12,4.5,3.4,22.1184,20.144147501752013,974.9645355933186,28.981884765834742
1680111311.87911,57,30,13,29,3,2023,859.1372680664062,0.10,4.5,3.4,22.1184,20.17454194869497,974.8803217751446,29.074895813796527
1680111315.52978,1,31,13,29,3,2023,858.3093872070312,0.11,4.5,3.5,22.1184,20.19480491914437,974.9130066707891,29.547055092491803
1680111319.1771026,5,31,13,29,3,2023,861.6055297851562,0.10,3.5,3.5,22.1184,20.21506789425039,974.9723431732762,29.16727944327678
1680111322.8233287,8,31,13,29,3,2023,nan,0.08,3.5,3.5,22.1184,20.2302651286358,974.9968582209023,27.918882071716812
1680111326.4707327,12,31,13,29,3,2023,864.5147705078125,0.09,3.8,3.5,25.8048,20.235330874013016,974.925074069599,27.05003651493613
1680111330.1168046,16,31,13,29,3,2023,863.2562866210938,0.10,3.6,3.5,27.648,20.24546236564056,974.9680687210312,26.51067534911318
1680111333.7702403,19,31,13,29,3,2023,nan,0.09,3.7,3.6,27.648,20.260659605264664,974.9844115509862,26.22430842192808
1680111337.4169426,23,31,13,29,3,2023,852.6881713867188,0.11,3.7,3.6,27.648,20.27079109980259,974.8941415182672,25.822347311959867
1680111341.0643184,27,31,13,29,3,2023,847.8660278320312,0.11,3.6,3.6,27.648,20.275856847508113,974.9986152437377,25.673330605722946
1680111344.7116225,30,31,13,29,3,2023,nan,0.11,3.6,3.6,23.9616,20.28598834379227,974.9268242769729,25.508081597632156
1680111348.3628213,34,31,13,29,3,2023,832.2848510742188,0.11,3.6,3.5,23.9616,20.28598834379227,974.953478381651,25.436534432722524
1680111352.011056,38,31,13,29,3,2023,803.1010131835938,0.12,3.5,3.6,29.4912,20.29611984124058,974.988303714544,25.41437079879569
1680111355.6601398,41,31,13,29,3,2023,nan,0.10,3.6,3.6,29.4912,20.28598834379227,974.9513366784433,25.276472618070006
1680111359.3082378,45,31,13,29,3,2023,747.100830078125,0.10,3.6,3.6,31.3344,20.301185590401293,974.9349950458054,25.5184981806233
1680111362.9562728,49,31,13,29,3,2023,761.0902709960938,0.09,3.7,3.6,29.4912,20.31638283962966,974.887712915214,28.093080303706483
1680111366.6077366,52,31,13,29,3,2023,nan,0.10,3.7,3.6,29.4912,20.311317089595832,974.8958831795628,28.34044791121187
1680111370.2550209,56,31,13,29,3,2023,888.6500244140625,0.09,3.3,3.6,29.4912,20.321448589954525,974.9040534755582,27.240503048408737
1680111373.9028323,59,32,13,29,3,2023,1040.7998046875,0.10,3.3,3.6,29.4912,20.31638283962966,974.8692278195858,26.46474922852171
1680111377.5482285,3,32,13,29,3,2023,nan,0.09,3.3,3.6,18.432,20.321448589954525,974.9040534755582,25.90910310350418
1680111381.1955533,7,32,13,29,3,2023,999.4078369140625,0.09,3.4,3.6,25.8048,20.31638283962966,974.8425724771603,25.84827911553109
1680111384.8421671,10,32,13,29,3,2023,932.2868041992188,0.10,3.4,3.6,14.7456,20.321448589954525,974.9573646900052,26.12301932774155
1680111388.491455,14,32,13,29,3,2023,nan,0.09,3.5,3.3,22.1184,20.336645842675352,974.9019083097483,27.34976503155926
1680111392.141074,18,32,13,29,3,2023,908.8294067382812,0.10,3.5,3.3,27.648,20.336645842675352,974.8752520836459,27.00302975503872
1680111395.787386,21,32,13,29,3,2023,898.3871459960938,0.10,3.4,3.3,23.9616,20.356908850377657,974.8812751040921,26.579078517284
1680111399.4398506,25,32,13,29,3,2023,nan,0.10,3.5,3.3,38.7072,20.367040355975043,974.9242724424516,26.231965693464193
1680111403.087091,29,32,13,29,3,2023,870.9957275390625,0.09,3.6,2.4,22.1184,20.3822376165539,974.8954666726646,26.48539292949418
1680111406.734,32,32,13,29,3,2023,834.772705078125,0.10,3.6,2.3,40.550399999999996,20.387303370662266,974.965123611168,25.807732987194477
1680111410.379971,36,32,13,29,3,2023,735.839599609375,0.10,3.6,2.3,38.7072,20.397434879752108,974.8933174135242,25.482808919213483
1680111414.0304904,40,32,13,29,3,2023,709.0320434570312,0.09,3.6,2.5,42.3936,20.407566390006103,974.874828083057,25.72487489357393
1680111417.6811733,43,32,13,29,3,2023,687.0049438476562,0.09,3.6,2.6,47.9232,20.417697901424255,974.9075063051235,25.515099441602874
1680111421.327442,47,32,13,29,3,2023,690.5679931640625,0.10,3.6,2.6,46.08,20.422763657569885,974.8808464110721,25.410497875104458
1680111424.9744184,51,32,13,29,3,2023,677.9453125,0.10,3.6,2.5,46.08,20.432895170734263,974.8705249515033,25.256040664460567
1680111428.6243274,54,32,13,29,3,2023,674.3463745117188,0.10,3.7,2.5,46.08,20.427829414006556,974.9320153034876,25.151276745106706
1680111432.2711635,58,32,13,29,3,2023,659.6226196289062,0.10,3.7,2.5,47.9232,20.43796092775301,974.8253731814664,24.87045763371272
1680111435.9255607,2,33,13,29,3,2023,656.52734375,0.09,3.4,2.4,46.08,20.43796092775301,974.8868634948104,24.760169649531537
1680111439.5722935,5,33,13,29,3,2023,649.2671508789062,0.09,3.4,2.4,46.08,20.45315820055548,974.9032021644828,24.644368638049645
1680111443.219869,9,33,13,29,3,2023,643.245849609375,0.09,3.3,2.5,46.08,20.45315820055548,974.9113715467012,24.715487097509655
1680111446.868969,12,33,13,29,3,2023,637.6383666992188,0.09,3.3,2.4,47.9232,20.46328971721232,974.9113715467012,24.825314446782688
1680111450.516014,16,33,13,29,3,2023,631.11767578125,0.10,3.3,2.5,47.9232,20.468355475977297,974.8477249166059,24.80832510675948
1680111454.1670778,20,33,13,29,3,2023,635.2919921875,0.09,3.3,2.5,49.7664,20.488618513947586,974.8804003627217,24.698179118183155
1680111457.811764,23,33,13,29,3,2023,636.34619140625,0.10,3.3,2.6,46.08,20.49875003467896,974.9234014130323,24.488892039801613
1680111461.4601824,27,33,13,29,3,2023,635.9436645507812,0.10,3.3,2.6,46.08,20.493684274167755,974.9152322200632,24.295792342466555
1680111465.1081443,31,33,13,29,3,2023,635.2257080078125,0.11,3.2,2.8,46.08,20.508881556574487,974.939739893673,24.196154543538984
1680111468.7563512,34,33,13,29,3,2023,634.87353515625,0.11,3.2,2.8,42.3936,20.51394731795881,974.8679178321323,24.218351434599004
1680111472.404138,38,33,13,29,3,2023,632.2871704101562,0.12,3.3,2.8,46.08,20.524078841600566,974.9375836088466,24.201826175247614
1680111476.0573845,42,33,13,29,3,2023,627.3645629882812,0.10,3.2,2.8,47.9232,20.529144603858004,974.945752770253,24.173630049184943
1680111479.7042408,45,33,13,29,3,2023,623.6740112304688,0.10,3.3,2.8,47.9232,20.529144603858004,974.8924238960375,24.21737363753722
1680111483.3527575,49,33,13,29,3,2023,622.1408081054688,0.12,3.3,2.8,47.9232,20.53927612924599,974.970260443796,24.321877195180964
1680111487.003665,53,33,13,29,3,2023,617.9215698242188,0.10,3.3,2.8,47.9232,20.54940765579813,974.8984337951297,24.398836967458607
1680111490.6528542,56,33,13,29,3,2023,618.4601440429688,0.09,3.3,2.7,47.9232,20.55447341951076,974.8266060104344,24.354606265862678
1680111494.3043072,0,34,13,29,3,2023,616.5565185546875,0.10,3.3,2.8,47.9232,20.56460494780913,974.8347740354806,24.387497577659254
1680111497.951516,4,34,13,29,3,2023,616.5587158203125,0.11,3.2,2.8,47.9232,20.559539183514424,974.9474462062358,24.30421690855861
1680111501.597704,7,34,13,29,3,2023,615.81298828125,0.11,3.2,2.8,47.9232,20.574736477271653,974.8592782998483,24.271324274620536
1680111505.244652,11,34,13,29,3,2023,614.79931640625,0.11,3.2,2.8,47.9232,20.58486800789833,974.8756146337646,24.270999387225384
1680111508.8935049,14,34,13,29,3,2023,615.0496215820312,0.11,3.1,2.8,49.7664,20.58486800789833,974.8571158561936,24.42509476804987
1680111512.5429108,18,34,13,29,3,2023,613.9104614257812,0.11,3.1,2.7,47.9232,20.594999539689162,974.9001193711057,24.386208667376916
1680111516.1929128,22,34,13,29,3,2023,615.4150390625,0.12,3.1,2.7,49.7664,20.605131072644145,974.8467845212351,24.34764353663229
1680111519.841177,25,34,13,29,3,2023,613.1776733398438,0.12,3.0,2.7,47.9232,20.600065306021133,974.8549523881688,24.30340646403719
1680111523.4900794,29,34,13,29,3,2023,613.7804565429688,0.12,3.0,2.5,47.9232,20.61526260676328,974.852787895706,24.37989317637489
1680111527.139399,33,34,13,29,3,2023,610.6907348632812,0.12,3.0,2.5,47.9232,20.610196839558192,974.8097846232313,24.484894076890292
1680111530.7843342,36,34,13,29,3,2023,611.189697265625,0.10,3.0,2.5,47.9232,20.62539414204657,974.8076187138087,24.62230700706684
1680111534.432463,40,34,13,29,3,2023,610.2783203125,0.10,3.0,2.6,47.9232,20.630459910124774,974.8424547646133,24.506611624023417
1680111538.0825043,44,34,13,29,3,2023,610.0902099609375,0.11,3.0,2.6,47.9232,20.635525678494012,974.8772913063971,24.35769318371829
1680111541.7301624,47,34,13,29,3,2023,608.1854248046875,0.10,2.9,2.6,47.9232,20.64565721610561,974.8936270710661,24.15901072120429
1680111545.3800602,51,34,13,29,3,2023,607.7626342773438,0.11,2.8,2.6,47.9232,20.650722985347965,974.8217862818142,24.015413093174192
1680111549.0297492,55,34,13,29,3,2023,607.59765625,0.12,2.8,2.6,47.9232,20.650722985347965,974.8217862818142,23.860948446565203
1680111552.685881,58,34,13,29,3,2023,606.3184204101562,0.10,2.8,2.6,47.9232,20.650722985347965,974.875125410139,23.949120231268363
1680111556.3309402,2,35,13,29,3,2023,605.3978881835938,0.11,2.9,2.6,47.9232,20.66085452470579,974.8381209097771,24.00389516140125
1680111559.9781497,6,35,13,29,3,2023,605.8138427734375,0.12,2.9,2.7,47.9232,20.66085452470579,974.8381209097771,23.679595090713875
1680111563.6242497,9,35,13,29,3,2023,606.284423828125,0.11,2.9,2.6,47.9232,20.670986065227773,974.7826112129209,23.998052995188054
1680111567.2704387,13,35,13,29,3,2023,606.1580200195312,0.09,2.8,2.5,47.9232,20.69124914976419,974.8071116858805,23.925911597028733
1680111570.9195561,17,35,13,29,3,2023,606.503173828125,0.09,2.9,2.4,47.9232,20.676051835925318,974.7804404331531,23.992044699302458
1680111574.5663626,20,35,13,29,3,2023,605.89697265625,0.09,2.9,2.2,47.9232,20.676051835925318,974.8071116858805,24.019599784144507
1680111578.2141616,24,35,13,29,3,2023,607.2345581054688,0.09,2.8,2.2,47.9232,20.69124914976419,974.8419500644236,24.074544405897942
1680111581.861122,27,35,13,29,3,2023,607.6148681640625,0.09,2.8,2.2,49.7664,20.69124914976419,974.8604542440532,24.240032533591446
1680111585.5102937,31,35,13,29,3,2023,606.3448486328125,0.09,2.8,2.2,49.7664,20.701380693778628,974.8316124421762,24.327715734777307
1680111589.1672912,35,35,13,29,3,2023,607.0870361328125,0.10,2.7,2.2,47.9232,20.701380693778628,974.8234454919325,24.37747302589042
1680111592.814237,38,35,13,29,3,2023,606.5238647460938,0.09,2.8,2.2,47.9232,20.706446466222406,974.7886070994824,24.328039712566078
1680111596.461235,42,35,13,29,3,2023,606.6708984375,0.09,2.8,2.2,47.9232,20.706446466222406,974.8397794238954,24.20631499104333
1680111600.1075363,46,35,13,29,3,2023,606.0783081054688,0.10,2.8,2.3,47.9232,20.706446466222406,974.796773797291,24.239543542121563
1680111603.758026,49,35,13,29,3,2023,605.3270874023438,0.10,2.7,2.3,47.9232,20.701380693778628,974.7456027841058,24.316532203379744
1680111607.4061537,53,35,13,29,3,2023,605.490234375,0.11,2.7,2.4,47.9232,20.71151223895722,974.866451578027,24.305672898075613
1680111611.0577052,57,35,13,29,3,2023,nan,0.10,2.7,2.4,47.9232,20.706446466222406,974.8049405265767,24.20615158365537
1680111614.7064657,0,36,13,29,3,2023,605.0240478515625,0.10,2.8,2.4,47.9232,20.71151223895722,974.8131072873373,24.14018297190483
1680111618.3566608,4,36,13,29,3,2023,605.1552734375,0.12,2.8,2.4,47.9232,20.71151223895722,974.7864351683534,24.08523677744318
1680111622.0073617,8,36,13,29,3,2023,nan,0.12,2.8,2.4,47.9232,20.71151223895722,974.8131072873373,24.09609425425557
1680111625.6544669,11,36,13,29,3,2023,605.8409423828125,0.10,2.8,2.5,47.9232,20.726709558907896,974.8376077584506,24.228195561413838
1680111629.3039427,15,36,13,29,3,2023,606.6375122070312,0.09,2.8,2.5,47.9232,20.721643785299968,974.8294409032765,24.211662591311985
1680111632.9522462,19,36,13,29,3,2023,nan,0.10,2.7,2.5,47.9232,20.721643785299968,974.8294409032765,24.134179190558452
1680111636.5969093,22,36,13,29,3,2023,606.5985107421875,0.11,3.0,2.3,47.9232,20.721643785299968,974.8294409032765,24.123156666368516
1680111640.2449195,26,36,13,29,3,2023,607.0767211914062,0.10,3.0,2.3,47.9232,20.726709558907896,974.9709719313827,24.06253215328493
1680111643.8921423,29,36,13,29,3,2023,nan,0.09,5.8,2.3,47.9232,20.726709558907896,974.9688024675082,24.051013736587965
1680111647.5423205,33,36,13,29,3,2023,605.2745971679688,0.09,5.8,2.3,47.9232,20.716578011983074,974.985138228736,24.034148097798013
1680111651.1908278,37,36,13,29,3,2023,604.4534301757812,0.10,5.8,2.2,47.9232,20.741906881477917,974.9154554549868,24.051013736587965
1680111654.8397455,40,36,13,29,3,2023,605.1061401367188,0.11,5.8,2.3,47.9232,20.74697265625,974.9502965963795,24.105964442861694
1680111658.4884226,44,36,13,29,3,2023,604.5678100585938,0.12,5.8,2.3,47.9232,20.741906881477917,974.9421289524597,24.095106058425174
1680111662.1327553,48,36,13,29,3,2023,603.8101806640625,0.09,5.7,2.2,47.9232,20.75203843131312,974.9214509718117,23.99523398191859
1680111665.7824364,51,36,13,29,3,2023,603.5093994140625,0.09,5.7,2.2,47.9232,20.757104206667282,974.9933061565403,23.86311286164049
1680111669.4277709,55,36,13,29,3,2023,603.5548095703125,0.11,5.8,2.1,47.9232,20.757104206667282,974.9933061565403,23.813503918464463
1680111673.0735188,59,36,13,29,3,2023,602.3927612304688,0.11,5.7,2.2,47.9232,20.76216998231248,974.9829674866461,23.851250853480135
1680111676.7253833,2,37,13,29,3,2023,602.5081787109375,0.11,5.8,2.2,47.9232,20.772301534475993,974.9726280762748,23.95063906863976
1680111680.371305,6,37,13,29,3,2023,602.501220703125,0.09,5.7,2.3,46.08,20.782433087803657,974.9459530496226,24.077416820060943
1680111684.0165079,10,37,13,29,3,2023,602.4402465820312,0.11,5.7,2.2,47.9232,20.777367310994304,974.9726280762748,24.22607364174527
1680111687.663922,13,37,13,29,3,2023,602.1600952148438,0.12,5.7,2.2,47.9232,20.782433087803657,974.9274452417492,24.313612128297382
1680111691.311372,17,37,13,29,3,2023,601.8663330078125,0.09,5.7,2.3,47.9232,20.782433087803657,974.9007700292852,24.23677087742687
1680111694.9631038,21,37,13,29,3,2023,599.64599609375,0.10,5.7,2.3,47.9232,20.802696197951445,974.9334382646455,24.065567143015368
1680111698.6118917,24,37,13,29,3,2023,599.9915771484375,0.09,5.7,2.2,47.9232,20.80776197621599,974.9149291023531,23.97152410622351
1680111702.260311,28,37,13,29,3,2023,600.1630859375,0.09,5.6,2.3,38.7072,20.81282775477157,974.9764491092292,24.038005487250256
1680111705.9070673,32,37,13,29,3,2023,600.4950561523438,0.10,5.6,2.4,46.08,20.81789353361819,974.9579397712533,24.153270453980426
1680111709.5590749,35,37,13,29,3,2023,601.920654296875,0.11,5.7,2.3,44.2368,20.802696197951445,974.9601143609829,24.3791081339385
1680111713.2081454,39,37,13,29,3,2023,603.0203247070312,0.12,5.7,2.3,46.08,20.83815665191505,974.8838984899949,24.24130387938086
1680111716.8614423,42,37,13,29,3,2023,601.5781860351562,0.11,5.7,2.3,46.08,20.83309087190428,974.8675656371776,24.235628345522603
1680111720.5091367,46,37,13,29,3,2023,601.7671508789062,0.10,5.7,2.3,44.2368,20.843222432216862,974.8838984899949,24.185689147352317
1680111724.158577,50,37,13,29,3,2023,602.2439575195312,0.09,5.7,2.3,47.9232,20.843222432216862,974.9802655655235,24.03651572434814
1680111727.8076453,53,37,13,29,3,2023,602.1026000976562,0.09,5.7,2.3,47.9232,20.843222432216862,974.9002314684911,24.09715734677275
1680111731.4554222,57,37,13,29,3,2023,603.151611328125,0.10,5.8,2.3,47.9232,20.8533539936936,974.8898861335202,24.140930912445786
1680111735.10121,1,38,13,29,3,2023,602.9164428710938,0.11,5.7,2.2,47.9232,20.8533539936936,974.9002314684911,24.246000442548493
1680111738.7480898,4,38,13,29,3,2023,602.2947998046875,0.09,5.8,2.2,47.9232,20.858419774868526,974.924731171848,24.22897251958905
1680111742.3962235,8,38,13,29,3,2023,602.8284912109375,0.09,6.0,2.2,47.9232,20.8533539936936,974.898052511743,24.23448531985903
1680111746.0475585,12,38,13,29,3,2023,602.6881103515625,0.09,5.7,2.2,47.9232,20.868551338091493,974.9514098495351,24.11871466258165
1680111749.6959102,15,38,13,29,3,2023,603.5516967773438,0.11,5.7,2.2,47.9232,20.878682902478612,974.9492311578915,24.167838835333878
1680111753.343923,19,38,13,29,3,2023,603.9996948242188,0.11,2.9,2.2,46.08,20.873617120139535,974.9410644644705,24.32787705925756
1680111756.9913497,23,38,13,29,3,2023,604.9794311523438,0.10,3.0,2.2,47.9232,20.873617120139535,975.0025898567093,24.14562202480274
1680111760.639462,26,38,13,29,3,2023,606.2696533203125,0.09,3.0,2.2,46.08,20.888814468029885,974.7788066532692,24.167674715395933
1680111764.285742,30,38,13,29,3,2023,606.595458984375,0.10,3.1,2.2,47.9232,20.898946034745315,974.9552180386419,24.14496443089305
1680111767.9342105,34,38,13,29,3,2023,606.296875,0.10,3.0,2.2,46.08,20.909077602624894,974.9715513289116,24.18923560465561
1680111771.5836053,37,38,13,29,3,2023,607.3475341796875,0.11,3.0,2.2,46.08,20.904011818539583,974.9367042577364,24.20009842628018
1680111775.232557,41,38,13,29,3,2023,607.5083618164062,0.11,3.0,2.2,46.08,20.919209171668626,974.9612036714582,24.271608334904865
1680111778.880254,44,38,13,29,3,2023,607.2523803710938,0.11,3.0,2.2,46.08,20.919209171668626,974.9345226157567,24.337280668095556
1680111782.5285933,48,38,13,29,3,2023,608.1652221679688,0.12,3.0,2.2,42.3936,20.91414338700124,974.9530371688285,24.3150645437362
1680111786.1770236,52,38,13,29,3,2023,608.8156127929688,0.11,3.1,2.2,46.08,20.924274956627052,974.916007669693,24.28214634416084
1680111789.8292665,55,38,13,29,3,2023,608.7275390625,0.12,3.1,2.2,46.08,20.929340741876512,974.8974923306338,24.276144001201626
1680111793.4775014,59,38,13,29,3,2023,608.9201049804688,0.11,3.1,2.2,46.08,20.93947231324855,974.8604604735199,24.292684987436015
1680111797.1274142,3,39,13,29,3,2023,610.0350341796875,0.11,3.4,2.2,46.08,20.949603885784747,975.0102033462754,24.148998264338772
1680111800.774506,6,39,13,29,3,2023,610.2398071289062,0.10,3.5,2.2,46.08,20.9546696724894,974.9116397637397,24.19846006973043
1680111804.4215348,10,39,13,29,3,2023,610.6775512695312,0.09,3.5,2.2,46.08,20.9546696724894,974.9916874659787,24.308738081516008
1680111808.0723379,14,39,13,29,3,2023,610.8399658203125,0.09,3.5,2.2,42.3936,20.959735459485092,974.9464884042704,24.47950136569692
1680111811.7183068,17,39,13,29,3,2023,nan,0.10,3.4,2.1,46.08,20.959735459485092,974.9813375357289,24.617179577412625
1680111815.3663783,21,39,13,29,3,2023,611.6547241210938,0.11,3.4,2.1,46.08,20.96480124677182,974.8909366160415,24.67199664657777
1680111819.0154912,25,39,13,29,3,2023,612.3717041015625,0.11,3.4,2.1,46.08,20.96480124677182,974.9709868645878,24.57275251483674
1680111822.6572874,28,39,13,29,3,2023,nan,0.09,3.3,2.1,46.08,20.985064398829127,974.9709868645878,24.556211548332232
1680111826.3044078,32,39,13,29,3,2023,613.5132446289062,0.09,3.3,2.5,46.08,20.985064398829127,975.0488538534046,24.57778743732072
1680111829.9545112,36,39,13,29,3,2023,614.7903442382812,0.09,3.3,2.5,46.08,20.985064398829127,975.0570206056254,24.495239625349996
1680111833.6013632,39,39,13,29,3,2023,nan,0.10,3.4,2.4,46.08,20.99519597660401,974.968801510429,24.324142226441783
1680111837.2485616,43,39,13,29,3,2023,617.4072265625,0.11,3.4,2.4,44.2368,20.99519597660401,974.9339515943758,24.23558638282073
1680111840.8966024,46,39,13,29,3,2023,617.0995483398438,0.12,3.3,2.6,44.2368,20.99519597660401,974.8969147520418,24.516653950337503
1680111844.542431,50,39,13,29,3,2023,nan,0.09,3.4,2.6,44.2368,21.01039334544912,974.9480961469224,24.69861479044641
1680111848.1879618,54,39,13,29,3,2023,617.5776977539062,0.10,3.3,2.6,44.2368,21.015459135646232,974.9028916393481,24.593531757217427
1680111851.8351812,57,39,13,29,3,2023,618.128173828125,0.11,3.1,2.7,46.08,21.015459135646232,974.9295767706749,24.455515125731935
1680111855.483822,1,40,13,29,3,2023,nan,0.12,3.1,2.7,46.08,21.020524926134385,974.9377423536976,24.482926273836956
1680111859.1326256,5,40,13,29,3,2023,619.5455932617188,0.10,3.1,2.7,46.08,21.030656507983803,974.9007020427505,24.49930893513556
1680111862.7842903,8,40,13,29,3,2023,620.249267578125,0.10,3.0,2.7,46.08,21.03572229934507,974.9088672778056,24.548938659450513
1680111866.4327044,12,40,13,29,3,2023,nan,0.09,3.0,2.7,46.08,21.040788090997374,974.9437187628928,24.758320921615514
1680111870.0823314,16,40,13,29,3,2023,621.5327758789062,0.09,3.0,2.6,46.08,21.040788090997374,974.8903463430886,24.631017060561067
1680111873.7298114,19,40,13,29,3,2023,623.9891967773438,0.09,3.0,2.6,46.08,21.05598546770052,974.9518842816085,24.487797923062963
1680111877.381308,23,40,13,29,3,2023,624.1292114257812,0.10,3.4,2.6,46.08,21.050919675175102,974.9066765278737,24.586900817952746
1680111881.030183,27,40,13,29,3,2023,624.0538940429688,0.10,3.4,2.9,46.08,21.06105126051698,974.8777974806205,24.60848098087968
1680111884.6770947,30,40,13,29,3,2023,625.268798828125,0.11,3.4,2.9,31.3344,21.076248640712585,974.9393372733597,24.6414101605352
1680111888.325285,34,40,13,29,3,2023,625.129638671875,0.11,3.4,2.9,44.2368,21.07118284702301,974.9475025380357,24.54749839433815
1680111891.9722836,38,40,13,29,3,2023,625.026123046875,0.09,3.4,2.9,46.08,21.076248640712585,974.8941270946649,24.310347642490473
1680111895.6221607,41,40,13,29,3,2023,626.398193359375,0.09,3.3,2.9,44.2368,21.076248640712585,974.9104568339744,24.403783404265045
1680111899.270206,45,40,13,29,3,2023,627.4752807617188,0.09,3.3,2.9,44.2368,21.086380228964845,974.9638331613378,24.343114568791506
1680111902.9173977,49,40,13,29,3,2023,626.65380859375,0.09,3.4,2.9,44.2368,21.086380228964845,974.9289798825483,24.4039451406439
1680111906.5648549,52,40,13,29,3,2023,627.028076171875,0.10,3.0,2.9,46.08,21.09144602352753,974.8919333923104,24.4642901219307
1680111910.2116368,56,40,13,29,3,2023,627.5531616210938,0.11,2.9,3.0,46.08,21.09144602352753,974.7748191399884,24.524797154719305
1680111913.8580844,59,40,13,29,3,2023,627.91162109375,0.11,2.9,3.0,46.08,21.09651181838126,974.9164276670385,24.552053083742184
1680111917.5075848,3,41,13,29,3,2023,628.5167846679688,0.10,2.9,3.0,44.2368,21.106643408961826,974.8897386633467,24.772501083024434
1680111921.156918,7,41,13,29,3,2023,629.1478881835938,0.11,3.0,3.0,46.08,21.116775000706546,974.9594468033353,24.523995186814957
1680111924.8075328,10,41,13,29,3,2023,628.9525756835938,0.09,3.0,3.1,46.08,21.121840797015466,974.8875429077043,24.25923865447536
1680111928.455456,14,41,13,29,3,2023,628.5882568359375,0.09,3.0,3.0,35.0208,21.13703818768845,974.9120364198254,24.193046343500313
1680111932.1019773,18,41,13,29,3,2023,628.2571411132812,0.10,3.0,3.1,38.7072,21.13703818768845,974.9120364198254,24.12100646805336
1680111935.7482166,21,41,13,29,3,2023,628.2213745117188,0.10,3.0,3.2,38.7072,21.14716978292563,974.955056338478,24.092928574321142
1680111939.395385,25,41,13,29,3,2023,628.2467041015625,0.12,3.0,3.6,38.7072,21.14210398516152,974.9468915195611,24.148093677633433
1680111943.0440638,29,41,13,29,3,2023,627.7090454101562,0.12,2.9,3.7,35.0208,21.14210398516152,974.9202009864492,24.01001289979693
1680111946.691561,32,41,13,29,3,2023,628.3883056640625,0.11,2.9,3.7,42.3936,21.157301379326963,974.9180036955136,24.065014219929207
1680111950.3401818,36,41,13,29,3,2023,627.7404174804688,0.10,2.9,3.5,42.3936,21.157301379326963,974.9446948740425,24.313746561057727
1680111953.9843307,40,41,13,29,3,2023,628.1103515625,0.09,2.9,3.5,42.3936,21.16743297689245,974.8542579122803,24.125367545562302
1680111957.6322782,43,41,13,29,3,2023,627.788330078125,0.09,2.9,3.5,42.3936,21.187696175515885,974.8705856841447,24.009180927550933
1680111961.2792532,47,41,13,29,3,2023,626.9175415039062,0.10,2.8,3.5,42.3936,21.182630375423468,974.9239697212604,24.147104842260312
1680111964.92634,51,41,13,29,3,2023,626.2879028320312,0.11,2.9,3.5,42.3936,21.192761975899337,974.9299344969114,24.11885980890109
1680111968.5735257,54,41,13,29,3,2023,625.9939575195312,0.11,2.9,3.8,42.3936,21.182630375423468,974.8705856841447,24.01469799009563
1680111972.2207532,58,41,13,29,3,2023,625.5043334960938,0.12,3.1,3.9,42.3936,21.20795937879593,974.9032416031183,23.876096937186674
1680111975.870354,1,42,13,29,3,2023,625.5614013671875,0.11,3.1,3.9,42.3936,21.19782777657383,974.8928764319832,23.83161940224762
1680111979.5188048,5,42,13,29,3,2023,624.9581298828125,0.11,2.9,4.0,42.3936,21.20795937879593,974.8580194842235,23.765575273500108
1680111983.1688488,9,42,13,29,3,2023,624.158447265625,0.11,3.0,4.0,42.3936,21.218090982182183,974.9173682240057,23.781452200691614
1680111986.8155324,12,42,13,29,3,2023,624.5469360351562,0.09,2.5,4.2,42.3936,21.228222586732592,974.9255322171886,23.86405303188289
1680111990.4652224,16,42,13,29,3,2023,624.045166015625,0.09,2.6,3.9,44.2368,21.228222586732592,974.9952496034861,23.80335526737447
1680111994.1137226,20,42,13,29,3,2023,624.0064086914062,0.09,2.6,4.0,42.3936,21.23835419244715,974.7060236973406,23.80836684201374
1680111997.757857,23,42,13,29,3,2023,624.7089233398438,0.12,2.6,4.1,42.3936,21.248485799325863,974.824713334873,23.85803035978468
1680112001.4053714,27,42,13,29,3,2023,623.9353637695312,0.11,2.6,4.1,42.3936,21.258617407368728,974.8944303530571,23.91254061639235
1680112005.0561628,31,42,13,29,3,2023,625.1925659179688,0.12,2.6,4.1,42.3936,21.26368321182672,974.9025939019043,23.923074517854477
1680112008.7052617,34,42,13,29,3,2023,624.9465942382812,0.11,2.6,4.1,42.3936,21.283946432569063,974.8818553011876,23.901000581846702
1680112012.358957,38,42,13,29,3,2023,624.5344848632812,0.12,2.6,4.1,42.3936,21.273814821615815,974.8922249723176,23.889963560840428
1680112016.0044982,42,42,13,29,3,2023,625.2792358398438,0.10,2.6,4.1,42.3936,21.299143851181725,974.8262536639701,23.96120213653836
1680112019.6536102,45,42,13,29,3,2023,626.046630859375,0.09,2.7,4.0,33.1776,21.294078044686465,974.7113034391493,24.066053838094728
1680112023.3035035,49,42,13,29,3,2023,nan,0.09,2.6,4.0,38.7072,21.299143851181725,974.7995565259241,24.496142195804257
1680112026.9497201,53,42,13,29,3,2023,626.2985229492188,0.09,2.6,4.0,44.2368,21.31940708007314,974.8589046255315,24.55635710811202
